"Name";"DisplayName";"Description";"UUID";"Type";"Using";"UsingRoot";"EquipmentSlot";"Rarity";"ArmorClass";"ArmorType";"ProficiencyGroup";"DefaultBoosts";"Boosts";"BoostsOnEquipMainHand";"BoostsOnEquipOffHand";"PassivesOnEquip";"PassivesMainHand";"PassivesOffHand";"Damage";"WeaponProperties"
"ARM_Hat_MuffinHat_A";"Ignoble Hat";"Foppish and fluffy and built for just the right sort of dome accustomed to having it set upon the head by other people.";"90008c9b-ca19-46c1-9c2b-7164983de6da";"Armor";"ARM_Hat_Rich";"ARM_Hat_Rich";"Helmet";;;;;;;;;;;;;
"ARM_Hat_MuffinHat_B";"Rufflesome Blaggart Hat";"For the discerning ranonteur, spinning of stories, and peacockish personality.";"3d3c949f-8fff-4133-b12e-3c739dbd6428";"Armor";"ARM_Hat_Rich";"ARM_Hat_Rich";"Helmet";;;;;;;;;;;;;
"ARM_Jester_Hat";"Cap and Bells";"Tinkling, ringing, jangling, and about as festive as a terminal diagnosis.";"56769fcd-f35c-4569-b7ef-9a974fd2e226";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";;;;;;;;;;;;;
"ARM_MerregonMask";"Devilfoil Mask";"A placid smile and cherubic cheeks. Who knows what face once lay beneath.";"b2409a86-dc0d-4193-9985-4f11419c64be";"Armor";"_Head";"_Head";"Helmet";;;;;;;;;;;;;
"ARM_Helmet_Leather";"Leather Helmet";"Layers of leather were boiled and moulded to create this rugged cap. It still smells a bit of tannins.";"c58a1f91-ec1b-49c8-96ab-d94d4be4b584";"Armor";"_Head";"_Head";"Helmet";;;"Leather";"LightArmor";;"RollBonus(SavingThrow, 1, Dexterity)";;;;;;;
"ARM_Helmet_Metal";"Helmet";"Any padding that once lined this helmet has long since worn away.";"67a87879-533e-4f9b-8274-f5bd37748ace";"Armor";"_Head";"_Head";"Helmet";;;"Plate";"MediumArmor";;"RollBonus(SavingThrow, 1, Constitution)";;;;;;;
"ARM_Circlet";"Circlet";"Provides its wearer a touch of elegance but no additional protection.";"348b0f52-8960-43e0-ae38-c1d3b1974c3f";"Armor";"_Head";"_Head";"Helmet";;;;;;;;;;;;;
"ARM_CircletOfBlasting";"Circlet of Blasting";"This delicate circlet grants its wearer the ability to cast the Scorching Ray spell.";"3abdbb8a-4701-4397-8fce-7a8dd8a0bb84";"Armor";"_Head_Magic_Circlet";"_Head_Magic_Circlet";"Helmet";"Rare";;;;;"UnlockSpell(Projectile_ScorchingRay_CircletOfBlasting)";;;;;;;
"ARM_HeadbandOfIntellect";"Headband of Intellect";"An elegant circlet, best worn by those with an affinity for the magical arts.";"8779b30f-dc6f-4264-b7af-9dc0eff51bb0";"Armor";"_Head_Magic_Circlet";"_Head_Magic_Circlet";"Helmet";"Rare";;;;;"AbilityOverrideMinimum(Intelligence,19)";;;;;;;
"UNI_ShadowheartCirclet";;;"437aede9-dea6-46fd-ade2-fc9cfef16c3d";"Armor";"ARM_Circlet";"ARM_Circlet";"Helmet";;;;;;;;;;;;;
"ARM_Cloak";;"Woven of heavy wool, this cloak is solid of make if somewhat stiff to wear.";"a1978b4d-3d93-49ec-9a8b-d19171ed35d5";"Armor";"_Back";"_Back";"Cloak";;;"Cloth";;;;;;;;;;
"ARM_Ring";"Tarnished Ring";"A cheap ring marred by rust and a thin patina of neglect.";"ecf4a8a4-7859-4a82-8c08-0c9526f29500";"Armor";"_Ring";"_Ring";"Ring";;;;;;;;;;;;;
"ARM_Ring_Copper";"Emerald Ring";"Imported in bulk from Calimshan, the gemstone set in this ring is roughly finished and marred with visible flaws.";"7ff7d7b1-6fdd-44b7-b0ca-d9f4ebf5bb72";"Armor";"ARM_Ring";"ARM_Ring";"Ring";;;;;;;;;;;;;
"ARM_Ring_B";"Emerald Ring";"Imported in bulk from Calimshan, the gemstone set in this ring is roughly finished and marred with visible flaws.";"7ff7d7b1-6fdd-44b7-b0ca-d9f4ebf5bb72";"Armor";"ARM_Ring_Copper";"ARM_Ring_Copper";"Ring";;;;;;;;;;;;;
"ARM_Ring_C";"Carnelian Ring";"Considered a token of good fortune, this ring's stones are perfectly smooth.";"d4d7ed7f-3b51-4be4-8b3c-15dcd4f9de91";"Armor";"ARM_Ring_Copper";"ARM_Ring_Copper";"Ring";;;;;;;;;;;;;
"ARM_Ring_D";"Bronze Ring";"A purple gemstone set in bronze, this ring has been crafted by a steady and practised hand.";"9e1ef422-c33e-4429-a197-abc07a02d767";"Armor";"ARM_Ring_Copper";"ARM_Ring_Copper";"Ring";;;;;;;;;;;;;
"ARM_Ring_E";"Copper Ring";"Inlaid with semi precious stones, this ring looks expensive - at first glance.";"8b1c2137-76e4-4a47-bebb-cf50847aca08";"Armor";"ARM_Ring_Copper";"ARM_Ring_Copper";"Ring";;;;;;;;;;;;;
"ARM_Ring_F";"Bronze Ring";"A cheap ring, decorated only with a sizeable green agate.";"5dafe8e9-8437-4347-96eb-98b58efaacf6";"Armor";"ARM_Ring_Copper";"ARM_Ring_Copper";"Ring";;;;;;;;;;;;;
"ARM_Ring_G";"Copper Band";"This chunky copper ring is embedded with dark green stones.";"5f2b3262-bc71-4873-beb5-b51968e565ee";"Armor";"ARM_Ring_Copper";"ARM_Ring_Copper";"Ring";;;;;;;;;;;;;
"ARM_Ring_H";"Garnet Ring";"The garnet at the centrepiece of this ring is like an unblinking, malevolent eye.";"f284c260-84d9-45d6-8a15-257401f361dc";"Armor";"ARM_Ring_Copper";"ARM_Ring_Copper";"Ring";;;;;;;;;;;;;
"ARM_Ring_I";"Dark Ring";"With a sharpened gemstone at its centre, this ring is capable of cutting the very flesh it decorates. ";"5b22795e-8193-4933-98f9-9667d6f60b53";"Armor";"ARM_Ring_Copper";"ARM_Ring_Copper";"Ring";;;;;;;;;;;;;
"ARM_Ring_Silver";"Peridot Ring";"Considered sacred by some gnomes and halflings, the gem set in this ring sparkles brilliantly. ";"9c147265-5b32-44fe-af57-fa0d3f6c5712";"Armor";"ARM_Ring";"ARM_Ring";"Ring";;;;;;;;;;;;;
"ARM_Ring_B_Silver_A";"Peridot Ring";"Considered sacred by some gnomes and halflings, the gem set in this ring sparkles brilliantly. ";"9c147265-5b32-44fe-af57-fa0d3f6c5712";"Armor";"ARM_Ring_Silver";"ARM_Ring_Silver";"Ring";;;;;;;;;;;;;
"ARM_Ring_C_Silver_A";"Ruby Ring";"The setting around the ruby is chipped and scratched, as if somebody had tried to lever the gem free.";"81d843ad-2343-4964-b5d0-3db44dfee4e1";"Armor";"ARM_Ring_Silver";"ARM_Ring_Silver";"Ring";;;;;;;;;;;;;
"ARM_Ring_D_Silver_A";"Amethyst Ring";"The silver band's cool undertones highlight this ring's vivid purple gemstone.";"a9f741f6-a758-47ea-bb21-9a37d3ddfe42";"Armor";"ARM_Ring_Silver";"ARM_Ring_Silver";"Ring";;;;;;;;;;;;;
"ARM_Ring_E_Silver_A";"Polished Ring";"Each purple gemstone set in this thin silver band has been polished until it gleams.";"efe2746c-10d4-4082-9133-d05b6f7fa291";"Armor";"ARM_Ring_Silver";"ARM_Ring_Silver";"Ring";;;;;;;;;;;;;
"ARM_Ring_F_Silver_A";"Tourmaline Ring";"A slim-fitting silver band, decorated with a mint green gemstone.";"49b84359-6a28-460e-af98-4526c5fca6fd";"Armor";"ARM_Ring_Silver";"ARM_Ring_Silver";"Ring";;;;;;;;;;;;;
"ARM_Ring_G_Silver_A";"Silver Band";"Calishite emeralds are embedded in this heavy silver ring.";"34dceb64-7246-4a2a-b7c0-411725ce468e";"Armor";"ARM_Ring_Silver";"ARM_Ring_Silver";"Ring";;;;;;;;;;;;;
"ARM_Ring_H_Silver_A";"Ruby Ring";"A ruby like a drop of blood sits at the centre of this ring.";"5cbedb00-e900-439e-9035-50ab581fc5b9";"Armor";"ARM_Ring_Silver";"ARM_Ring_Silver";"Ring";;;;;;;;;;;;;
"ARM_Ring_I_Silver_A";"Onyx Ring";"This silver band is inlaid with onyx and tempered to a sharpened point. Beautiful, but dangerous.";"fc5dbbb6-10ec-427d-abe5-a04f5182e332";"Armor";"ARM_Ring_Silver";"ARM_Ring_Silver";"Ring";;;;;;;;;;;;;
"ARM_Ring_Gold";"Verdelite Ring";"Encased in delicately twisted gold, this seafoam green stone is of the tourmaline variety.";"5cd7c5d3-fb97-4757-b5fd-dcc7a43110a7";"Armor";"ARM_Ring";"ARM_Ring";"Ring";;;;;;;;;;;;;
"ARM_Ring_A_Gem_A_Gold";"Gold Ring";"A date was once engraved on the inside of this ring, but most of it has long since been worn away by time.";"173aad0e-0db4-4f2f-8f24-49e6898b8f90";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_Ring_A_Simple_Gold";"Tarnished Ring";"A cheap ring marred by rust and a thin patina of neglect.";"ecf4a8a4-7859-4a82-8c08-0c9526f29500";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_Ring_B_Gem_A_Gold";"Garnet Ring";"The garnet embedded in this tarnished ring has been lovingly polished - the band worn thin from use.";"8eba01b5-b731-447f-887e-0cf0dd4d53d4";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_Ring_B_Gem_B_Gold";"Gold Ring";"A mythical creature, depicted in full flight, has been delicately carved into this ring.";"2a4b298c-88cb-4951-b244-2e65e6819945";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_Ring_B_Gold_A";"Verdelite Ring";"Encased in delicately twisted gold, this seafoam green stone is of the tourmaline variety.";"5cd7c5d3-fb97-4757-b5fd-dcc7a43110a7";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_Ring_C_Gold_A";"Gold Ring ";"Expertly formed and finished, this ring catches the attention of admirers and thieves alike.";"a631b70a-22e9-4e2c-bb07-2164c2beb5d0";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_Ring_D_Gold_A";"Amethyst Ring";"An unusual piece, this gold-studded amethyst caused a stir at the Wide plaza in Baldur's Gate.";"b7aab838-cafa-4b7d-a8d5-95ec3488f909";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_Ring_E_Gold_A";"Gold Ring";"Multiple amethysts fresh off the boat from Chult line this ring's band.";"aa39ec3a-55c5-465c-8a3f-d5eb810c073f";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_Ring_F_Gold_A";"Tourmaline Ring";"The warm tones of the gold band pair beautifully with this mint-green tourmaline. ";"66dc3535-3757-403b-8236-de380bf3f4ca";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_Ring_G_Gold_A";"Gold Band";"A weighted gold ring embellished with emeralds of varying sizes. Simple, but elegant. ";"b72c3fb7-c172-4dfa-81bb-f924a3c1ec19";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_Ring_H_Gold_A";"Garnet Ring";"When the light catches, this ring shines like a smouldering flame.";"638307c5-20ec-41a3-8c2f-c86d56bbaf73";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_Ring_I_Gold_A";"Obsidian Ring";"This ring's dark gemstone appears to steal the light from around it. ";"65bb04bb-4313-4446-b250-727a712000c9";"Armor";"ARM_Ring_Gold";"ARM_Ring_Gold";"Ring";;;;;;;;;;;;;
"ARM_RingOfPoisonResistance";"Ring of Poison Resistance";"The ring's emerald glows a deep, deadly green.";"35688051-90df-40e1-890b-c3cde2c82fde";"Armor";"_Ring_Magic";"_Ring_Magic";"Ring";"Rare";;;;;"Resistance(Poison,Resistant)";;;;;;;
"ARM_Amulet";"Silver Amulet";"Chunky and a little dated, but made entirely of hammered silver.";"51873c0d-f319-45e6-a6a2-79164cd8f3db";"Armor";"_Amulet";"_Amulet";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Bronze";"Bronze Necklace";"Though shining brightly, this necklace smells distinctively of rust.";"fda631e5-83f5-4ae4-b28f-cf4da102e3be";"Armor";"ARM_Amulet";"ARM_Amulet";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_A_Bronze_Green";"Tarnished Pendant";"Spots of crumbling green patina are slowly eating away at this once-bronze pendant.";"8bba4a7c-a7df-4d1f-b202-286522a028fa";"Armor";"ARM_Amulet_Bronze";"ARM_Amulet_Bronze";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_B_Bronze_A";"Bronze Necklace";"Though shining brightly, this necklace smells distinctively of rust.";"fda631e5-83f5-4ae4-b28f-cf4da102e3be";"Armor";"ARM_Amulet_Bronze";"ARM_Amulet_Bronze";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_C_Bronze_A";"Burnished Necklace";"Bright and polished, this necklace was clearly cherished by its previous owner.";"032c0c5e-158f-4c51-8fbe-f7658f43c853";"Armor";"ARM_Amulet_Bronze";"ARM_Amulet_Bronze";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_D_Bronze_Green";"Bronze Pendant";"The interlocked bronze links of this necklace tinkle softly every time you move.";"15be2ce4-3f2c-4b75-8068-bd13fd69a3d5";"Armor";"ARM_Amulet_Bronze";"ARM_Amulet_Bronze";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_F_Bronze_A";"Polished Necklace";"Heavily set with gemstones, this necklace weighs more than expected.";"3a3a688b-4d18-44df-9190-003493492070";"Armor";"ARM_Amulet_Bronze";"ARM_Amulet_Bronze";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Silver";"Silver Amulet";"Chunky and a little dated, but made entirely of hammered silver.";"51873c0d-f319-45e6-a6a2-79164cd8f3db";"Armor";"ARM_Amulet";"ARM_Amulet";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_A_Silver_Orange";"Silver Amulet";"Chunky and a little dated, but made entirely of hammered silver.";"51873c0d-f319-45e6-a6a2-79164cd8f3db";"Armor";"ARM_Amulet_Silver";"ARM_Amulet_Silver";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_B_Silver_A";"Silver Necklace";"Sapphire necklaces are popular among Baldur's Gate's patriars as mourning garb - the heavy teardrop-shaped stones represent the weight of their loss.";"50d054ee-4982-46eb-8f16-7a1c71ec8e28";"Armor";"ARM_Amulet_Silver";"ARM_Amulet_Silver";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_C_Silver_A";"Burnished Necklace";"Set with gems harvested from deep within the Underdark, this necklace has a dark lustre.";"c3d8f808-3f35-4206-9f6d-a26961953616";"Armor";"ARM_Amulet_Silver";"ARM_Amulet_Silver";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_D_Silver_Purple";"Silver Pendant";"This cold, heavy pendant is slow to warm to the touch.";"1df12296-498c-494c-b639-f103b63156a3";"Armor";"ARM_Amulet_Silver";"ARM_Amulet_Silver";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_F_Silver_B";"Polished Necklace";"Fine strips of silver snake around the emeralds in this necklace, holding them firmly in place.";"e75e18a0-0a94-42b4-8745-063ea00a5a66";"Armor";"ARM_Amulet_Silver";"ARM_Amulet_Silver";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Pearl";"Pearl Necklace";"Tiny rainbows reflect in the pearls' iridescent shine.";"5fb93f62-06fa-4dc1-9c59-ff3fd48043d4";"Armor";"ARM_Amulet";"ARM_Amulet";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_E_Pearl_A";"Pearl Necklace";"Tiny rainbows reflect in the pearls' iridescent shine.";"5fb93f62-06fa-4dc1-9c59-ff3fd48043d4";"Armor";"ARM_Amulet_Pearl";"ARM_Amulet_Pearl";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_E_Pearl_B";;"Dozens of tiny pearls adorn this necklace, knotted in place by clever gnomish hands.";"8174f2b6-e595-4d18-a3bb-b1617d0524ac";"Armor";"ARM_Amulet_Pearl";"ARM_Amulet_Pearl";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_E_Pearl_C";;"Well-to-do households sometimes let their maids wear pearls, believing that the servants' body heat will increase the pearls' lustre.";"ecd570ea-af01-4835-a9c8-967edf4afe85";"Armor";"ARM_Amulet_Pearl";"ARM_Amulet_Pearl";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Gold";"Gold Pendant";"Though this necklace looks simple in design, the tiny filigreed triangles holding the gemstone in place demonstrate the jeweller's skill.";"fc44cf0e-04dc-4feb-b143-b1c52cffe252";"Armor";"ARM_Amulet";"ARM_Amulet";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_A_Gold_Purple";"Gold Pendant";"Though this necklace looks simple in design, the tiny filigreed triangles holding the gemstone in place demonstrate the jeweller's skill.";"fc44cf0e-04dc-4feb-b143-b1c52cffe252";"Armor";"ARM_Amulet_Gold";"ARM_Amulet_Gold";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_B_Gold_A";"Gold Necklace";"Tiny, ageless flower petals fill the amber stones of this necklace.";"c612c1e6-0ff0-40a1-b199-b25db1c9808e";"Armor";"ARM_Amulet_Gold";"ARM_Amulet_Gold";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_C_Gold_A";"Burnished Necklace";"The deep emerald stones on this chain sparkle like Eldath's eyes.";"ee6309db-5347-435c-94d8-a84f5996ea56";"Armor";"ARM_Amulet_Gold";"ARM_Amulet_Gold";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_F_Gold_A";"Polished Necklace";"It is said that wearing a ruby near the heart will increase a lover's courage.";"912bbc6f-f4f0-4815-9ed5-d914289402e6";"Armor";"ARM_Amulet_Gold";"ARM_Amulet_Gold";"Amulet";;;;;;;;;;;;;
"ARM_Amulet_Necklace_D_Gold_Blue";"Gold Pendant";"Heavily embossed with filigree, this necklace reflects light in all directions.";"54566608-c5e2-40e1-b2fc-014ba43a67ae";"Armor";"ARM_Amulet_Gold";"ARM_Amulet_Gold";"Amulet";;;;;;;;;;;;;
"ARM_KeepsakeLocket_A";"Brass Locket";"Slightly tarnished, and opened with a mere flick of the thumb.";"fa28af9d-f179-4eeb-9780-a4cde893ac1f";"Armor";"ARM_Amulet";"ARM_Amulet";"Amulet";;;;;;;;;;;;;
"ARM_Shield";"Studded Shield";"The side of this shield has a slightly lighter colour - as if part of it was cut away and replaced.";"d2af60ea-1b72-4d25-a188-6d8bc4fe255b";"Armor";"_Shield";"_Shield";"Shield";;"2";;;;;;;;;;;
"ARM_Shield_C";"Wooden Shield";"Despite the chips and dents, you can still make out the faded painting of a flower on the face of this shield.";"4491fcaf-03bf-4087-baf3-b638657080f6";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Shield_D";;"Pristine and unmarred, this shield still smells faintly of varnish.";"c069f1f2-1040-4c71-b796-5a95eecfa711";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Shield_E";;"This shield bears the crest of a long-forgotten house.";"89792dc1-221b-462e-adcb-026f2cafbb95";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Shield_Rusty";"Rusty Studded Shield";"Good for defending from stray flatulence, but that's about it. ";"8c02c87f-955d-4cc2-b547-f22462ad7106";"Armor";"ARM_Shield_D";"ARM_Shield_D";"Shield";;;;;;;;;;;;;
"ARM_Shar_Shield";"Iron-Banded Shield";"This thick oak shield is reinforced with a frame of rough-hammered iron.";"e4b4c45f-0563-4b00-851c-30a64fcb18ec";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Drow_Shield";"Iron-Banded Shield";"This thick oak shield is reinforced with a frame of rough-hammered iron.";"e4b4c45f-0563-4b00-851c-30a64fcb18ec";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Drow_Shield_Absolute";"Iron-Banded Shield";"This thick oak shield is reinforced with a frame of rough-hammered iron.";"004ab562-5cd4-4f1f-8aa5-497e7e2c5f4f";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Shield_FlamingFist";"Metal Shield";"Though the metal is only of moderate quality, a proud, flaming fist decorates the front of this shield.";"ab10f66f-6e93-43f5-9384-82565f14124a";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Shield_Broken";"Broken Shield";"This old splintered shield is no stronger than a child's toy.";"d59619ef-320f-4c16-8e21-0644034f0c26";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;"1";;;;;;;;;;;
"ARM_Toy_Shield";"Training Shield";"A light, wooden shield, full of dents and cuts.";"e13facc6-aced-4b48-b239-b0e76448013f";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;"1";;;;;;;;;;;
"ARM_Goblin_Shield_A";"Scrapwood Shield";"This rough wooden shield is held together by strips of scrap metal, bolted together with obvious haste.";"dd7550d6-112d-476e-9234-4901a95bd7f6";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Goblin_Shield_B";"Goblin Shield";"Thick spikes jut from this repurposed wooden tabletop.";"89bb450f-d976-4981-b43e-b5d16948da1e";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Goblin_Shield_C";"Spiked Shield";"Thick spikes jut from this repurposed wooden tabletop.";"e0d5a057-328a-467d-b8fb-1bfd298d59e7";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Goblin_Shield_D";;"A hand-like symbol is artlessly painted on the front of this wood shield.";"33ab760a-e617-4e12-a3c6-1758c83cc3a7";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Goblin_Shield_E";;"A hand-like symbol is artlessly painted on the front of this wood shield.";"2ae874a1-4573-4de3-a595-444591564303";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Duergar_Shield_A";;;"747387ac-0dc7-47ab-8c69-75269ffc4dbc";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Duergar_Shield_B";;;"31c99c28-f062-44ba-9ee6-cf969af920c4";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_KuoToa_Shield_A";"Fossilised Shell";"Sticky, rope-like seaweed is wrapped around this oversized shell, allowing it to be fashioned as a shield.";"2099af4a-caa2-4e06-9b6d-fa6e9754bd09";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_WoodWoad_Shield";"Organic Shield";"These three small stumps make for a peculiar but effective shield.";"41b07341-1bf3-450d-9303-377c035c09ac";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"_Shield_Magic";"Shield +1";"Though dented in many places, this shield shines like new.";"cb2d6c27-ec29-4555-adf2-41e8c1952439";"Armor";"ARM_Shield";"ARM_Shield";"Shield";"Uncommon";;;;;;;;;;;;
"ARM_Shield_1";"Shield +1";"Though dented in many places, this shield shines like new.";"cb2d6c27-ec29-4555-adf2-41e8c1952439";"Armor";"ARM_Shield";"ARM_Shield";"Shield";"Rare";"3";;;;;;;;;;;
"ARM_Shield_2";;"This shield bears the crest of a long-forgotten house.";"89792dc1-221b-462e-adcb-026f2cafbb95";"Armor";"ARM_Shield";"ARM_Shield";"Shield";"VeryRare";"4";;;;;;;;;;;
"ARM_Shield_REF";;;"84912ccc-b15c-4d6e-b69e-154f3fa2ebbe";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Shield_Round_REF";;;"4caecc0f-4ae3-4284-bc98-3f01593a8865";"Armor";"ARM_Shield";"ARM_Shield";"Shield";;;;;;;;;;;;;
"ARM_Instrument_Drum";"Hand Drum";"Whether sounding war, celebration, or simple rhythm, the drum is a main-stay of any entertainer's arsenal.";"76944b2f-1e79-4c22-8d9a-e6c30e5194e0";"Armor";"_Instruments";"_Instruments";"MusicalInstrument";;;;;;"UnlockSpell(Shout_Bard_Perform_Drum)";;;;;;;
"ARM_Instrument_Flute";"Flute";"It is said Diores the Charming once lured a nest of harpies to their deaths, using only a flute.";"848ad8dc-59f3-464b-b8b2-95eab6022446";"Armor";"_Instruments";"_Instruments";"MusicalInstrument";;;;;;"UnlockSpell(Shout_Bard_Perform_Flute)";;;;;;;
"ARM_Instrument_Lute";;;"8f98a7e7-c773-4b58-9127-5cf79b9206e9";"Armor";"_Instruments";"_Instruments";"MusicalInstrument";;;;;;"UnlockSpell(Shout_Bard_Perform_Lute)";;;;;;;
"ARM_Instrument_Lute_B";"Lute";"Many a bard's first instrument, the lute is heard in taverns all across Faerûn.";"f2487101-548f-4494-9ec8-b20fa3ad6f7b";"Armor";"ARM_Instrument_Lute";"ARM_Instrument_Lute";"MusicalInstrument";;;;;;;;;;;;;
"ARM_Instrument_Lyre";"Lyre";"Devotees of the goddess Sune hold that the lyre's seven strings represent the seven different forms of love. ";"13739f15-7366-4d7f-9926-991e98b9e964";"Armor";"_Instruments";"_Instruments";"MusicalInstrument";;;;;;"UnlockSpell(Shout_Bard_Perform_Lyre)";;;;;;;
"ARM_Instrument_Violin";"Violin";"A violin of cedar and burled walnut. The pegs are a little scuffed, the strings thin and worn, but the song from this instrument would still ring clear and true.";"aca5d144-773b-42ba-aca1-6903c60c418c";"Armor";"_Instruments";"_Instruments";"MusicalInstrument";;;;;;"UnlockSpell(Shout_Bard_Perform_Violin)";;;;;;;
