"UUID";"Name";"Stats";"DisplayName";"Description"
"05e58ebb-563c-4a32-bc0d-881ed6fe18fb";"DEC_GEN_Incense_A";"OBJ_Incense";"Incense";"Even unlit, these sticks emit a sweet sandalwood smell."
"05f21b07-2308-44ec-94d3-ef3511cdfcc6";"CINE_DEC_GEN_Corpse_Body_Part_HeadFemale_A";"OBJ_BodyPart_Generic_Head";"Severed Head";"The severed head of a young woman. The jaw is ripped off, locking her face in an eternal, bloody scream."
"05fed5fa-47a0-96d1-2ddc-68217a401bf4";"BASE_DEC_Small_converted";;"Object";
"06155af7-9ae8-4e37-aed7-1017ae177ed5";"Gnomes_Male_Regular_Guard_Caster";"Gnome_Caster";"Gnome";
"0622b1c4-ee7d-44b1-aec2-4048cdc33687";"PLT_Platform_Goblin_06_Destruct";"OBJ_GenericImmutableObject";"Ruined Bridge";
"0623bfdc-08d2-437c-b7ee-618680b2c8b2";"LOOT_GEN_Amulet_Necklace_B_Bronze_A_1";"ARM_Amulet_Necklace_B_Bronze_A";"Bronze Necklace";"Though shining brightly, this necklace smells distinctively of rust."
"06270b96-794d-4e01-ab90-835888df526f";"ARM_Headwear_Cloth_A_1";"ARM_Hat";"Alabaster Twig Hat";"Formed out of aspen wood and pliant bits of scarlet-dyed leather."
"06295526-b537-41ad-92fe-e4fb68c04745";"VFX_Static_Waterplane_WLD_Huge_RC_Chasm_A";;"Field";
"0632bb41-c7e6-4316-b4ff-f2ad46ff44cf";"CONT_HUM_Vase_Large_C_Shar";"OBJ_Vase";"Vase";
"0641e1dc-72c3-4227-9283-2139a12154fd";"BOOK_Wizards_Tome_Generic_F";"OBJ_Book";"Leather-Bound Tome";"This book is redolent with the enticing smell of paper and ink."
"06474f97-0dd0-45e6-8db8-5f75009bf336";"CONS_GEN_Food_Cheese_Cheddar_Piece_A";"CONS_FOOD_Cheese_Piece";"Waterdhavian Cheese Wedge";"Popular among travellers for its robust and sharp flavour, to say nothing of its peculiarly long shelf life."
"064bc74f-e907-4874-aaca-a089df7a61d2";"BLD_GEN_Crane_Elevator_E_Cabin_A";"OBJ_GenericImmutableObject";"Elevator";
"0650531b-3a2f-499e-bf4e-58488a14636f";"ARM_Camp_Rich_G2_Purple";"ARM_Vanity_Body_Rich_G2";"Solemnity Outfit in Purple";"One of master Figaro's collection pieces, this outfit maintains the poise and grace of the wearer. Honestly, it elevates it considerably. Bad poise becomes competent poise. Competent becomes strong. Strong becomes spiffing."
"065cf1a5-2f47-4071-8826-6570dcbfbd8a";"PUZ_InvisibleBlocker_4x4_Cone_A";;"Field";
"06610410-2d73-49f7-8845-852d24db60c1";"CONS_Drink_DemiJohn_Stand_A";"OBJ_GenericDrinkItem";"Large Bottle Stand";"A sturdy metal ring meant to hold a large bottle in place, often over a flame."
"06810fd1-e040-4572-b605-07d50aa10735";"CONT_HUM_Vase_Small_A_Shar_Destruct";"OBJ_GenericImmutableObject";"Broken Vase";
"06833629-45a9-4140-aa10-cba327a20a22";"Humans_Male_Reactions";"Human_Commoner";"Civilian";
"06882c8d-1775-44a0-8ba9-4917d06b78e4";"FUR_GEN_Bedroom_Bed_Wood_Single_F_Old_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"069b4a98-5a0e-4ee9-95f7-29d37eebfb16";"UND_BLD_Worm_Wall_Hole_Big_A_Interactable";"OBJ_GenericImmutableObject";"Hole";"A hole gnawed straight into hard rock."
"06a87794-33ba-4580-9f8b-b83b9ea04453";"LTS_DUN_Hanging_Bowls_Chain_A_Gold";"OBJ_GenericImmutableObject";"Object";
"06c6aa81-512c-47e2-8c49-023961a21bae";"Elves_Female_Strong_Mannequin";"Elf_Commoner";"Elf";
"06d2c13a-4492-417c-9322-e5de3213feea";"FUR_GEN_Bookcase_Wood_Poor_A_1D_2H_2W_A";"OBJ_Chest";"Cupboard";
"06d318b5-de14-4792-a4b3-036699126c35";"VFX_Environment_Wreck_Smoke_Thick_01";;"Field";
"06e3372a-03f8-440b-a56d-e8abbc1caee5";"TOOL_Camp_Bedroll_Open_B";"OBJ_Bedroll";"Bedroll";"The thick fur lining of this traveller's bedding is lightly stained with dirt."
"06ecad8e-29b5-4d63-9b73-f3bbb2fc6b1e";"SurfaceSewer";;"Sewage";"Difficult terrain - <LSTag Tooltip=""MovementSpeed"">movement speed</LSTag> is halved and creatures may fall Prone. Flammable."
"06f3a0c4-af50-4a79-8c1a-1ace6d1282f2";"CONS_Herbs_Autumncrocus_Bundle_A";"CONS_Herbs_Autumncrocus";"Autumncrocus";"Legend says the first crocus was created by Lathander, the Morninglord, which is why this delicate flower is always found stretching its petals towards the sun."
"06f9fce8-de04-4522-8eb5-312729ce2362";"TOOL_Ladder_Fishnet_10H_A_Destruct";"";"Wooden Ladder";
"06fb21d6-d53d-4f97-9d1f-3598191618bc";"DEC_GEN_Corpse_Body_Part_DecapitedHead_A";"OBJ_BodyPart_Generic_Head";"Severed Head";"The severed head of a young woman. The jaw is ripped off, locking her face in an eternal, bloody scream."
"07259e5d-53c1-413d-ab8d-c7b8dd9a8331";"WPN_HUM_Wand_K_0";"OBJ_Wand";"Wand";"A wand of springy yew, shaved to a wicked point."
"07323556-2afa-432a-872c-546277124106";"Humans_Female_Guard_Melee";"Human_Melee";"Human Fighter";
"07347833-e442-473e-80a7-b3fee252eded";"CONT_Zhentarim_Crate_Wood_B_Destruct";"OBJ_GenericImmutableObject";"Broken Crate";
"07360f08-fa7f-4840-acf1-b32306db50a4";"DEC_CEM_Coffin_Wood_Rich_Lid_B_Destroyed";;"Field";
"073d723d-0743-49b2-96dc-1cec58bf00c8";"BOOK_Wizards_Tome_Simple_F";"OBJ_Book";"Leather-Bound Tome";"This book is redolent with the enticing smell of paper and ink."
"074448ec-cf51-4111-88f5-a99c8997886c";"CAM_InvisibleBlocker_Nautiloid_Wall_B";;"Field";
"075d82ad-6fa8-4bb6-ae2e-71de686a5315";"BASE_DOOR_HEAVY_DOUBLE";"OBJ_Door_Heavy";"Door";
"0772d8f1-68e1-4b74-b907-8b0676a78a0c";"VFX_Environment_Chimneys_Smoke_01";;"Field";
"0788a2bb-c732-4ebb-abf9-2ef150f509be";"ARR_Arrow_Of_Smokepowder";"OBJ_Barrel_Filled_Smokepowder";"Smokepowder Arrow";"This arrow is ripe with the metallic stench of smokepowder - eager to ignite. "
"07931c20-9871-4c6c-9f27-6ed7a1ae484c";"FUR_GEN_House_Chair_Rich_G";"OBJ_Chair";"Padded Chair";
"07964fa7-509c-81fa-8277-158ed0d179a2";"LTS_DUN_Chandelier_A_cine_converted";;"Chandelier";
"07a15dbb-33ec-4f9a-9e48-c22f949971fd";"CONT_Spiders_Cocoon_A_Hanging_A";"OBJ_Cocoon_Spider";"Spider Silk Cocoon";"A bulbous, sticky sac of powerful silk. The surface seems to ripple softly, as if something were moving within."
"07ad0e9f-7fb4-418f-a1ef-06b431c252be";"ARM_Hat_Wizard_A";"ARM_Hat_Wizard_A";"Wizard Hat";"This wizardly hat has a little embroidered rabbit inside its lining - the rabbit is called snowball, and once he was lost, never to be found. "
"07c2c31e-8d1d-4060-ba7d-f5f37567ed9b";"LOOT_GEN_Dining_Plate_Silver_Rich_H_Dirty_A";"DiningPlate_Silver_H";"Silver Plate";"A richly-made silver plate coloured somewhat by tarnish."
"07e39347-13d0-4637-8308-45083cca4d3b";"Keyart_Dwarves_Female";"Dwarf_Commoner";"Dwarf";
"07f03f85-7eba-4f4e-ab8f-e51979a45ce7";"DEC_GEN_KitchenInstrument_Ladle_A_Copper_A";"OBJ_Kitchenware_Cutlery_Ladle";"Ladle";"A metal ladle, deep enough to fill a bowl with a single scoop."
"07f27ad8-8a32-417d-a4a2-4a3b266fced4";"VFX_Environment_Fireflies_01";;"Field";
"07f913d7-faab-43af-ae42-6e978046f0c9";"FUR_GEN_Prison_Cage_Dog_A_Door";"OBJ_MetalDoor";"Iron Grate";
"080b12a7-ad7d-4f83-a997-a77ea59f5900";"Cine_Test_Humans_Male_Camp";"Human_Commoner";"Civilian";
"080c2a81-7111-4be1-9a50-19771988f436";"HELPER_Table_Sitting_Checker";"OBJ_Chair";"Chair";
"0839fb15-24ab-4c3a-b168-413a47ed710a";"WPN_HUM_Shortsword_A_2";"WPN_Shortsword_2";"Shortsword +2";"A common and effective sword, carried by adventurers, thieves, and watchmen alike."
"083c07c0-3edf-4ac7-8b60-6b4888626b57";"ALCH_Ingredient_Loot_FlailSnail_Shell_Shard_A_UNUSED";"BASE_ALCH_Ingredient";"Flail Snail Shell Shard";"Flail Snail Shell Shard"
"084f3f9a-5d85-42c4-815e-dcb04b172a27";"FUR_GEN_Wardrobe_Wood_Rich_B";"OBJ_Wardrobe";"Mahogany Wardrobe";
"085208e4-0aa6-47c3-83ec-da3528c51fcc";"DOOR_Single_Dungeon_Abbey_C_Destroyed";;"Field";
"086ae8fd-c44e-43a7-b8be-777b551a06d6";"UNI_UND_MonkAmulet";"UND_MonkAmulet_Amulet";"Sentient Amulet";"Sun-graced warmth radiates from both the pendant and its chain. Somehow, even a brief glance of it brings a smile to your face."
"086c2bdc-d9f2-49f1-ae93-82d7ea7f829f";"BASE_HalfElves_Female_High_FlamingFist";"HalfElf_Commoner";"Half-Elf";
"08712231-9c7c-4a83-8125-289a419e210f";"UNI_FOR_MasterworkPlans";"OBJ_Scroll";"Highcliff's Blueprints";"Intricate blueprints for three impressive-sounding weapons."
"0871be71-ba31-49fe-9d7c-226cb1a6e7f5";"FUR_GEN_Bookcase_Wood_Rich_D_Dynamic_A";"OBJ_GenericImmutableObject";"Object";
"087f6eef-be8d-4070-b97d-5e261e71cb3d";"Wolf_NPC_Wildshape";"Wolf_Wildshape";"Wolf";
"08851ac0-3bfa-44f3-80c6-6ab0536f0e10";"TOOL_GEN_ThievesTools_A_Closed_A";"OBJ_Kit_ThievesTools";"Thieves' Tools";"This collection of hooks, picks, and wrenches is extensive enough to pick any lock - if you've got the necessary skills."
"088927f7-d71e-4eb1-91e3-3e0ae30fe656";"LAB_GEN_Bottle_Rack_Multiple_A_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"08969b46-33c5-4d6c-820f-5bbba22b016e";"CONT_LOW_StashWallBrick";"OBJ_Indestructible_Heavy";"Hidden stash";"Sturdy enough to endure rocky voyages or decades stacked ten-deep in a dusty warehouse."
"0896d3b9-ef71-4343-b6a1-fbac8715fc73";"LOOT_Alchemy_Crystal_I";"OBJ_GenericLootItem";"Crystal";
"08a25310-2916-4e11-b692-b11f42ebfa9e";"FUR_GEN_Bookshelf_Wood_Poor_B_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"08a7422c-0127-4b06-907c-d8fbd6d92eed";"DEC_GEN_Statue_Bust_Male_A_Dynamic_A";"OBJ_GenericImmutableObject";"Bust";
"08b7fc82-93ff-44f4-ab2a-259744a73054";"DEC_Goblins_Camp_Drum_A";"OBJ_GoblinDrum";"Drum";
"08bd26a0-9056-4668-bfd5-ba9de1420b12";"BOOK_Wizards_Tome_Ornate_D";"OBJ_Book";"Leather-Bound Tome";"This book is redolent with the enticing smell of paper and ink."
"08c75e58-6e70-469a-a22e-44c184995e6c";"UNI_Bag_Blackpowder";"OBJ_Bag_BlackPowder";"Smokepowder Satchel";"This leather bag is packed tight with acrid-smelling black grains."
"08c9383c-fc51-4a6f-8b32-eb35e397382e";"Keyart_Elves_Female";"Elf_Commoner";"Elf";
"08cd45a5-9a73-41ad-90a1-d24447b09a93";"DEC_GEN_Kitchen_Pot_Cauldron_Lid_B";"OBJ_Cauldron_Lid_B";"Pot Lid";"A lid missing its pot."
"08e37e47-26df-44be-b172-a995eb377db1";"TOOL_GEN_RoadSign_Wood_C_Destroyed";;"Field";
"08e4fb18-b7ee-4a3b-bfbe-29b567e3ce30";"Bear_Polar_PlayerWildshape_6";"Bear_Polar_Wildshape_6";"Bear";
"08f18dbc-f862-48c2-afcc-036f2e82b2a6";"PUZ_Trap_Spell_GlyphOfWarding_Fire";"OBJ_GenericImmutableAttackableObject";"Glyph of Warding";"A set of runes, alight with arcane energy."
"090096e7-b0ac-4fca-8a77-7bd4ebc14ca6";"PUZ_Underdark_Ore_Boulder_Mithral_A_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"09077016-0b2e-45a6-a2be-54b9e6d930fb";"BOOK_GEN_Books_Row_Single_B";"OBJ_Bookrow";"Row of Books";"Books on various unrelated subjects, organised in no obvious order."
"091745ab-6acc-46be-8902-5aa61aa94815";"Elves_Male_Drow_Seldarine_Player";"HeroElfMale";"Drow";
"09205cf1-6e82-4508-a769-4cc941d5d2f0";"LTS_DUN_Dropable_Hanging_Bowls_D_Gold_Purple";"OBJ_CoalBasket";"Brazier";
"0922de82-149f-4cac-aa98-e26222fd7714";"LOOT_SCROLL_FlamingSphere";"OBJ_Scroll_FlamingSphere";"Scroll of Flaming Sphere";"This book is redolent with the enticing smell of paper and ink."
"0925daae-188f-49f8-a153-0696d8064172";"BOOK_GEN_Races_IllithidMagicLore";"BOOK_GEN_Races_IllithidMagicLore";"On Illithids, Volume XXVI";"This tome is bound with deep rothé leather with the head of a mind flayer carved deep into the hide."
"0927a2f9-408b-4086-97ab-b8872862d32f";"PUZ_GEN_Lanceboard_Piece_King_White_A";"OBJ_GenericLootItem";"White King Piece";
"093386f0-5a37-4b13-83c9-28ce965158b2";"CONT_GEN_LetterBox";"OBJ_Chest_LetterBox";"Letter Box";"The musty yellow smell of old paper and crumbling scrolls wafts glumly from this box."
"0933bf8c-b8f2-4e29-8151-a081a189bbd0";"DEC_GEN_Towels_Pile_A";"OBJ_Generic_Light";"Towels Pile";"This heavy linen fabric is unadorned, but pleasantly soft to the touch."
"09355aa0-4e04-4ea7-86dc-928dae84ef12";"HalfElves_Male_High_Civilian";"HalfElf_Commoner";"Civilian";
"0938e640-d478-4d8b-a60e-910961711592";"VFX_Environment_Leaves_Sussur_Large_01";;"Field";
"094c9b7f-0b7d-4813-92ea-7267afb62b07";"LOOT_SCROLL_Grease";"OBJ_Scroll_Grease";"Scroll of Grease";"This book is redolent with the enticing smell of paper and ink."
"09792abf-992e-4229-9055-af7045955756";"FUR_GEN_House_Table_Rich_Small_A_Destruct";"OBJ_GenericImmutableObject";"Wooden Table";
"098202ac-cc63-432b-bff4-6f386ff14f6f";"Goblins_Male_Guard";"Goblin_Melee";"Goblin Brawler";
"0985f767-4256-4f15-aabe-364e002f913f";"BASE_ARMOR_Body";"OBJ_GenericImmutableObjectMedium";"Armour";
"0989ff05-3500-4896-8af6-5c12c15a5a43";"DOOR_Single_Dungeon_Abbey_A_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"09936215-6f7f-4c3f-9a3e-52c57905ac50";"DOOR_Double_Medium_City_House_H";"OBJ_Door_Heavy";"Double Doors";
"099ef425-5894-46a7-aa85-729c385dfcb8";"DEC_GEN_DjinnLamp_A";"OBJ_GenericLootItem";"Oil Lamp";"The sides of this brass lamp are shinier than the rest, as if they've been repeatedly rubbed."
"099f71cf-3d13-49d8-a997-7f55d4ff1751";"BASE_Halflings_Female_Guard";"Halfling_Commoner";"Halfling";
"09b1862b-6f24-43df-bf04-759e193a2870";"DEC_GEN_Kitchen_CupBoard_Empty_Poor_C";"OBJ_PotionShelf";"Wooden Shelves";
"09b4245f-3c27-4b29-b337-67cb0b2b52d5";"BLD_Mine_Crane_Big_A_Platform_A";"OBJ_GenericImmutableObject";"Crane";
"09b73e91-f608-420f-8a06-1b20ea08f283";"SurfacePotionHealingCloud";;"Potion of Healing";"Recover 2d4+2 <LSTag Tooltip=""HitPoints"">hit points</LSTag> and stop <LSTag Type=""Status"" Tooltip=""BURNING"">Burning</LSTag>."
"09c1a52b-ed50-4cd5-8350-6033fd073b4b";"Tieflings_Female_Mephistopheles_Guard_Melee";"Tiefling_Melee";"Tiefling";
"09c330ca-53e2-4883-8743-41494e1fb627";"FUR_GEN_Bookcase_Wood_Poor_A_1D_2H_2W_Destroyed_A";"OBJ_Chest";"Broken Cupboard";
"09cd6c46-2633-4ce7-8740-ed64f1b03cd0";"LOOT_GEN_IcePick_A";"OBJ_GenericLootItem";"Ice Pick";"The tip of this pick is chipped and worn from use. "
"09d63912-2a69-499e-9497-dc832487e426";"UNI_UND_FurnaceSearch_MyconidDrowJournal_Disguised";"OBJ_Book";"Flumph Mating Rituals";"The cover features an embossed image of two flumphs with their tendrils entwined."
"09df5a6a-7ee8-46df-a5a5-d29cd6fedbe6";"FUR_GEN_Tavern_Barrel_Wine_A_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"09e375ca-21cb-4c29-9c0a-2346f00fb2f2";"UNI_LTS_Moonbeam_01";"OBJ_Moonbeam";"Moonbeam";
"09e48b43-f567-4acc-b98d-0c86c1396084";"LOOT_Dye_Golden_01";"OBJ_Dye_Golden";"Yellow Dye";"This dye will make even iron shine like the sun. "
"09f3178b-14fe-4f2b-ba5c-296564a99a86";"BLD_MF_Hanging_Pod_Rigged_A";;"Pod";
"09f32da6-fae0-4c23-9320-8526d126ac33";"LTS_DUN_Candlestick_F_Gold_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"09f7030b-dbde-4179-8da9-46d0c6904fed";"PUZ_CONST_Ketheric_Giant_Forge_Lever_Wall_A";"OBJ_Lever_Action";"Lever";
"0a07131e-7b55-49e0-89d7-6595c6ad3f70";"VFX_Static_Cazador_Fight_GlowingGrating_Helper_05";"OBJ_GenericImmutableObjectHeavy";"Object";
"0a1bde2b-8bc0-47ab-aec9-9204b8e4d1ba";"TOOL_GEN_ForgeryKit_Opened_A";"OBJ_Kit_Forgery";"Forgery Kit";"A selection of seals, wax, parchments, and inks, purchased in back allies or swiped from officials' desks."
"0a2e9fbd-7801-2172-8b66-2830af06a905";"LTS_GEN_Gem_Glowing_Family_B_Purple_cine_converted";;"Glowing Gem";
"0a494c98-84c0-4055-8208-0e363bd53ed3";"CONS_Herbs_Mergrass_Bundle_A";"CONS_Herbs_Mergrass";"Mergrass";"This tough, inflexible reed grows in waterside clusters and makes for a fine building material."
"0a560f09-56f0-4b0d-b88b-bf5e8fdf1015";"FUR_GEN_Tavern_Bottle_Rack_B_Bottles_B_Destruct";"OBJ_GenericImmutableObject";"Broken Barricade";
"0a6395dd-8703-497e-8221-d4ccb691cc11";"BOOK_GEN_Scroll_Parchment_A_Close";"OBJ_Scroll";"Scroll";"A plain, unadorned note."
"0a64fa93-9123-4810-a656-2c8b27c87563";"CONS_Herbs_Weavemoss_Bundle_A";"CONS_Herbs_Weavemoss";"Weavemoss";"Colloquially known as Wizard's Beard, this lichen can grow wherever the Weave is strong."
"0a71c0f7-53f8-4761-85ad-35839e17b157";"DEC_Foundry_Gondian_Brain_Jars_A";"OBJ_Generic_Medium";"Brain Jar";
"0a7adc8d-b561-4f81-a8f2-ec07b5d54955";"WPN_HUM_Javelin_A_0";"WPN_Javelin";"Javelin";"A rusted fishing harpoon, repurposed as a weapon."
"0a92a850-f476-4b5f-bfd3-0901f3946544";"DEC_GEN_Rock_Pile_Grave_A";"OBJ_GenericImmutableObject";"Object";
"0a9444b5-4e46-40cb-a986-5f15fc8706b8";"BASE_TRAP_GASPIT";"OBJ_Gaspit";"Trap";
"0a98ac1d-3c33-49d9-916e-e9b6481bbfa0";"FUR_GEN_Piano_B_Generic_A";"OBJ_Indestructible_Medium";"Ornamental Piano";
"0aa57a6a-9973-4d72-8d9d-fe3c3e661b50";"REF_SCN_Primitives_Cube_3x0n5x1n5";;"Reference Primitives: Cube 5x5x5";
"0aabfcfe-5f82-4446-8542-a21de0bda5bb";"NAT_CursedLands_Plant_Vines_Spiky_D";;"Piercing Vines";
"0ab48ea9-84ed-43e8-8dde-b90797dba3a5";"PUZ_Trap_Spell_GlyphOfWarding_Lightning";"OBJ_GenericImmutableAttackableObject";"Glyph of Warding";"A set of runes, alight with arcane energy."
"0ab7398d-701b-4ba5-9e03-16ddeceb9ccd";"PUZ_GEN_Scaffolding_Wood_Platform_Breakable_A";"OBJ_Barrel";"Collapsed Floorboards";
"0abc3a1f-98e2-4592-bf9d-ee5edf2dfac8";"Tieflings_Male_Mephistopheles_Zhentarim_Caster";"Tiefling_Caster";"Tiefling";
"0abc9467-0d88-45e4-a074-c0918622a8bd";"PUZ_GEN_Lever_Wheel_Gate_Platform_Wood_A";"OBJ_GenericImmutableObject";"Object";
"0abf0559-636f-4797-b20b-556326202fed";"DEC_CEM_Coffin_Wood_Poor_Lid_A_Destroyed";;"Field";
"0ae32912-3e81-791c-e7e0-e0cde4afc19d";"BASE_BOOK_Scroll_Letter_converted";;"Parchment";
"0af2309c-6d40-40ae-9bee-e1ad619d408e";"BLD_GEN_Farm_WaterWell_B_Dynamic";"OBJ_GenericImmutableObject";"Well";
"0af630e0-82eb-4b83-baa2-e296f97a7a4e";"BASE_LOOT_Ring";"ARM_Ring";"Ring";
"0afb1949-b404-40fc-a84c-6acb9de7bc13";"DEC_HAR_Fish_Small_A";"CONS_FOOD_Fish_Small_A";"Fish";"Silver light reflects brightly off of its dead scales."
"0b03c5e1-aaf0-42fc-b2fe-efc0b3f8e451";"VFX_Environment_Bats_03";;"Field";
"0b16ab04-7bde-409b-8184-abc04cfc0b97";"CINE_Human_Male_FlamingFist";"Human_Commoner";"Human";
"0b183417-653a-4b85-948a-1e8efac6ce79";"DOOR_GEN_DoubleBig_Metal_A";"OBJ_DoorIndestructible";"Double Iron Doors";
"0b1aa718-fe45-4e4c-8811-ced51c581075";"GRN_FireFlask_A";"OBJ_FireBottle";"Alchemist's Fire";"Shapes swirl and glow behind the glass, liquid embers folding into and around each other."
"0b1e7b94-6ec9-4ae4-a81b-5c91b88eff1f";"WPN_SURGEON_BoneSaw_REF";"WPN_Handaxe";"Bonesaw";"The saw's teeth are blunt and rusted, it's beautiful metalwork barely visible beneath a layer of black, coagulated blood."
"0b30d06e-5bd4-45e5-bb89-a0b167e06d06";"LOOT_GEN_Amulet_Absolute_A";"ARM_Amulet_Necklace_A_Bronze_Green";"Amulet of the Absolute";"These grisly trinkets started popping up with the rise of the Cult of the Absolute. While the skull and triangle are made from cheap pewter, rumours suggest the red handprint is made exclusively with blood from ritual sacrifice."
"0b41a1c9-e52c-4a92-bb40-f36c657cb032";"LTS_GEN_Spider_Eggs_Cluster_A_Destruct";"OBJ_GenericImmutableObject";"Destroyed Object";
"0b48f520-8027-4329-8ef0-c18cc210bc84";"DEC_Laboratory_Flask_Glass_Installation_E_GlowA";"OBJ_Laboratory_Installation";"Glass Distillation Set";"A greasy substance clogs up most of this set's spiralling condenser, making any distillation a risky business."
"0b56fcad-ee04-422b-a0cb-26a4b3a4473b";"BLD_Goblins_Scaffolding_Wood_12H_4W_B_Height_Destruct_Target";"OBJ_Destr_Support_Wood";"Support Beam";
"0b5774a5-0f99-448b-b905-8a4c0489eebf";"CONT_GEN_Chest_Jewel_C_Destruct";"OBJ_GenericImmutableObject";"Broken Chest";
"0b674c38-44c6-4d69-84fe-b88c1df30fa4";"WALL_Dungeon_Temple_Stairs_Steep_7D_5H_4W_A_Dynamic";"OBJ_GenericImmutableObject";"Stairs";
"0b6c179f-9582-44aa-821c-4704a7d3f98c";"FUR_GEN_Bed_Double_Rich_E_Dirty_A";"OBJ_Bed";"Bed";
"0b70cde6-80f4-4557-abed-94c54f72d790";"CAM_InvisibleCollider_2x4_A";;"Field";
"0b7e7718-c1f4-4df8-8685-a770fe6e3de1";"Halflings_Female_Civilian";"Halfling_Commoner";"Civilian";
"0b895035-f4c0-4f53-999c-dbaef7530542";"VFX_Environment_Waterfall_Base_Mid_Splash_Rock_Arc_01";;"Field";
"0b90bf9d-66fd-4741-be1f-39181efca97a";"CONT_GEN_Chest_Heavy_A";"OBJ_Chest_Heavy";"Heavy Chest";"This chest's fire-hardened wood and thick iron reinforcements offer exceptional protection for any valuables - or secrets."
"0b94f7c0-2f73-4ea9-87b9-764cf51a5ca2";"FUR_Thayan_Sofa_A";"OBJ_Sofa";"Elegant Bench";
"0b957643-2177-4ae6-8667-986204478828";"TOOL_Ladder_Fishnet_10H_A";"OBJ_Ladder_Fishnet";"Rope Netting";
"0ba21e7a-e302-4e72-abcb-b74c5fb11b40";"LTS_Necromancer_Lab_Lantern_Ceiling_A";;"Field";
"0ba4af65-19d0-4a31-9a42-2c365462841b";"Helper_Spell_CloudOfDaggers";"OBJ_GenericImmutableObject";"Cloud of Daggers";
"0ba6dd19-ba11-4aec-9ef3-ac52ad00bf6b";"BLD_Goblins_Scaffolding_Wood_Boulder_A";"OBJ_Generic_Heavy";"Wooden Support";
"0bbd332f-747c-406c-b397-d2f607a49900";"BASE_Elves";"Elf_Commoner";"Elf";
"0bc871cc-f9a2-4b6f-9e2b-35eea3ceb318";"BLD_GEN_Barricade_Wood_Spikes_G";"OBJ_Barricade_Wood";"Barricade";
"0bcf0c84-eb7d-48c5-9d82-ab2be362f250";"CINE_TOOL_Camp_Bedroll_Open_C";"OBJ_Bedroll";"Bedroll";"The thick fur lining of this traveller's bedding is lightly stained with dirt."
"0bd09fae-e858-4a6e-8d1a-72dd0eb4cb60";"BASE_Elves_Female_Drow";"Elf_Drow_Commoner";"Drow";
"0bd70497-f7b4-4ea0-8be0-21a0c66f0576";"UNI_Minsc_Cloak";"ARM_Cloak";"Minsc Cape";"Woven of heavy wool, this cloak is solid of make if somewhat stiff to wear."
"0be6c453-8150-49df-b5ea-ba1eaea16fb7";"TOOL_Wand_Fireballs";"OBJ_Wand";"Wand of Fireballs";"Once per combat, you can use an <LSTag Tooltip=""Action"">action</LSTag> to cast Fireball from this wand. All nearby creatures must make a Dexterity <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>. A target takes 8~48 Fire damage on a failed save, or half as much damage on a successful one."
"0bf9b486-82df-48e5-9ce4-7cd89dd03a37";"FUR_GEN_Tavern_Stool_Small_A";"OBJ_Stool";"Stool";
"0bfb72d2-0e8e-4d16-aeae-3159b0d4b195";"ARR_Arrow_Of_Acid";"OBJ_ArrowOfAcid";"Arrow of Acid";"Corrodes and disfigures whatever it touches."
"0bfc956c-a9eb-454b-9ef5-02b32c8afb98";"DEC_Dungeon_Skeleton_Dark_Justiciar_SittingChair_A";"OBJ_GenericImmutableObjectHeavy";"Skeleton";
"0c0b81f9-52b3-4630-9950-7bc49459f6c2";"LTS_DUN_Bowls_B_Gold";"OBJ_CoalBasket";"Brazier";"Requires little tending, given proper kindling."
"0c0c1031-4a04-4e8f-ba8a-8aafa2a396e8";"ARM_ChainShirt_Shar";"ARM_ChainShirt_Body_Shar";"Chain Shirt";"While the stitching on the shirt is rushed and uneven, the chain mail is sturdy, and the garment is decorated with an obsidian disk that seems to swallow all light."
"0c112995-73d9-4622-9a8b-ab7cab167078";"PUZ_GEN_Trap_Spikes_Wood_B";"OBJ_GenericImmutableAttackableObject";"Trap";
"0c1d9c72-e5af-4865-b2c6-c8ff7ebfc720";"CINE_S_FOR_Courier";"Human_Commoner";"Human";
"0c1f47ed-153d-4dd3-b683-63a4b2c02fe7";"FUR_MF_Platform_Crate_A";"OBJ_GenericImmutableObject";"Mucilaginous Box";
