Name;UUID;Type;Rarity
ARM_Vanity_Body_Rich_D_Blue;0004915f-4399-4ae1-beab-85a62c11b674;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_D_Green;0004915f-4399-4ae1-beab-85a62c11b674;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_D_Puple;05916397-ed55-46e0-bec3-ab6c4b2b1cb4;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_D_White;0e9c3ca7-070f-43e9-b642-bd0b21f76290;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_E;91bb667d-239b-4d56-9287-c41124736872;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_E_GreenPink;1c6c44c6-4bc5-44f6-b5f6-8d3cc4654134;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_E_Teal;6cd27edd-fd6b-491b-8263-c01d9dd915aa;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_F;c1212df0-3f47-4af7-b98a-164fca31da97;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_F_Blue;a6e5ebd6-beb6-4d67-8aeb-254a2b063332;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_G;c9588fa5-3644-4c2d-8b8b-f0d4cdb3869e;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_G_Black;4880fb87-77b7-4931-a586-6909c4a5752a;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_G_Bright;e6497a0d-94e6-41bd-8bbd-91885bf56313;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_G_Brown;22a80754-79f2-4b6a-9de4-3e619a80d5d4;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_G_Red;220d0f79-5016-407d-aaa6-5fb4208dcc56;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_G2;9a8a79fe-a9a2-466d-af06-f3973fe5b16b;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_G2_Blue;b3185288-bcb3-475d-aac1-7c34fa88898e;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_G2_Green;a7b3f166-f909-4103-8c2c-b8559da749b5;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_G2_Purple;0650531b-3a2f-499e-bf4e-58488a14636f;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Rich_G2_White;168a676a-af4c-497c-8b98-76a0f6d20462;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Cultist;ef840839-3516-43b1-823f-103b1e0b04bf;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Deva;62950ae1-b74f-46a6-bfd0-055c93bad651;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Drow;7ab22473-bb9a-49f4-9890-4d3a691331b6;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Leather;82fa106f-3fb9-4c00-818f-5e5df5deb434;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Leather_Black;5efe9bb8-bffe-4c91-bbd6-bee4d5d0611c;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Leather_Bright;ab68a753-921f-4df5-9979-d9663cea078e;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Leather_Rich;a89389a2-37c5-4fcd-b392-f856451a2325;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Leather_Rich_Blue;6f3c80a9-14f8-481d-ab27-5426a00329e1;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Leather_Rich_Green;cf7e5e2f-d791-4929-b1bc-a7ba35db1687;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Shar;754a0191-b439-47ae-9d9e-ebfdad0e9b39;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Circus;76e754a1-9559-4cb7-b11b-045f1b8aada1;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Circus_B;c03c2a3c-9e84-4042-8267-189ccb2af715;Armor;RARITY_UNKNOWN
ARM_Vanity_Body_Prison;a8db945d-ee7a-450a-a8a8-cbcdfd466d85;Armor;RARITY_UNKNOWN
UNI_DaisyDress;d943c31f-a8c9-49b0-8eba-f120b5075a67;Armor;RARITY_UNKNOWN
UNI_DaisyPlaysuit;bf4700bb-f1db-4586-8332-4e3e0c3e0fe0;Armor;RARITY_UNKNOWN
ARM_Vanity_ElegantRobe;2f7aadd5-65ea-4ab6-8c55-88ee584c72df;Armor;RARITY_UNKNOWN
ARM_Vanity_Prison_Poor;42c04143-38cb-4112-91de-0d5ed0ca7101;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes;6bb7a595-7646-48a9-9c44-d39f16c1c5cb;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_B;d8bc3625-f1d8-4ad3-8cfd-23b6b496cf36;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_C;c6db137e-b61c-418f-9785-b0beb6e6de0f;Armor;RARITY_UNKNOWN
ARM_Camp_Sandals_B;ba0fbaf7-324f-4f79-a124-66ba185faef9;Armor;RARITY_UNKNOWN
ARM_Camp_Sandals_B_Red;697a6021-ff43-43d5-b9c9-a432bb3ea59d;Armor;RARITY_UNKNOWN
ARM_Camp_Sandals_C;aa1b4d17-528f-4934-b350-6b17f389b9dd;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_E;5272e57c-7ea0-4bda-aac5-449304f4f011;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_F;16a8aee6-568c-458e-b006-cb3344cac4fb;Armor;RARITY_UNKNOWN
ARM_Camp_Sandals;1856414d-8a47-4e41-8aee-55991b18f494;Armor;RARITY_UNKNOWN
ARM_Camp_Sandals_Blue;2290f957-2e17-4ceb-870f-bd53f81f866c;Armor;RARITY_UNKNOWN
ARM_Camp_Sandals_A1;37ceb8fb-7d41-4373-b31b-6fcc602955b4;Armor;RARITY_UNKNOWN
ARM_Camp_Sandals_A1_Black;03855492-12d7-42bf-866f-8aeb8eae176f;Armor;RARITY_UNKNOWN
ARM_Vanity_Shoes_Circus;b61e283d-eba5-4fd2-86a3-21e490ad16bf;Armor;RARITY_UNKNOWN
ARM_Vanity_Deva_Shoes;db2f2945-debc-4b18-b4f5-6456a11ecddb;Armor;RARITY_UNKNOWN
ARM_Underwear;d40b567d-6b66-447e-8923-2bbd0d7aea00;Armor;RARITY_UNKNOWN
ARM_Underwear_Dragonborn;8494f6d9-d588-4d18-bb0d-c5a58e911771;Armor;RARITY_UNKNOWN
ARM_Underwear_Dragonborn_Bronze;6afe0665-ef74-44bb-916a-fb00a267b4b9;Armor;RARITY_UNKNOWN
ARM_Underwear_Dwarves;9fecf84d-911f-4986-9454-0429ac437f45;Armor;RARITY_UNKNOWN
ARM_Underwear_Dwarves_Green;d19364cf-18f9-4841-919b-1e3f0ba2c58c;Armor;RARITY_UNKNOWN
ARM_Underwear_Elves;0ec7d956-e65f-4bfa-b677-22f399f81a32;Armor;RARITY_UNKNOWN
ARM_Underwear_Elves_Blue;f328179e-f5e1-4fd4-bd41-efad411223e8;Armor;RARITY_UNKNOWN
ARM_Underwear_Elves_Purple;6d076cab-f23a-4a80-89b6-107be7f345bd;Armor;RARITY_UNKNOWN
ARM_Underwear_Githyanki;1cb3fb1b-2dfc-446a-9c9b-666eb0de05d6;Armor;RARITY_UNKNOWN
ARM_Underwear_Githyanki_Black;1dc7ff19-a089-4289-8a4f-77c4be1c229d;Armor;RARITY_UNKNOWN
ARM_Underwear_Gnomes;d692d48f-9a39-4001-8a38-c01e397953dc;Armor;RARITY_UNKNOWN
ARM_Underwear_Gnomes_Blue;50a2cef0-8e1b-4166-ac15-06f8bde59e29;Armor;RARITY_UNKNOWN
ARM_Underwear_Halflings;78063154-288f-41aa-a99f-e56cbf601129;Armor;RARITY_UNKNOWN
ARM_Underwear_HalfOrcs;3caad2f1-719f-4070-b7f0-887c49c773d3;Armor;RARITY_UNKNOWN
ARM_Underwear_HalfOrcs_Orange;7d989a9c-ab69-43e0-8fca-02b13d254ae2;Armor;RARITY_UNKNOWN
ARM_Underwear_Humans;d40b567d-6b66-447e-8923-2bbd0d7aea00;Armor;RARITY_UNKNOWN
ARM_Underwear_Humans_B;7efbf614-e004-4e64-b39e-c7928e703b8b;Armor;RARITY_UNKNOWN
ARM_Underwear_Humans_C;e1797af7-5459-4db2-99da-5703fa203edb;Armor;RARITY_UNKNOWN
ARM_Underwear_Incubus;5fa043bf-0445-49ad-9e82-0df77c639fe2;Armor;RARITY_UNKNOWN
ARM_Underwear_Tieflings;498c155f-8675-4a55-9cb0-89dd7270469f;Armor;RARITY_UNKNOWN
ARM_ScaleMail_Body_Paladin_Vengeance;bed301f2-cbb8-492f-b94a-597dfc119b3c;Armor;RARITY_UNKNOWN
UNI_Karlach_StarterArmor;2e3a2651-18ce-44b0-b7bd-3e2565bf666c;Armor;RARITY_UNKNOWN
UNI_Karlach_Shoes;20f935fc-c55b-4841-9f14-1bd71c4bf3c8;Armor;RARITY_UNKNOWN
UNI_Karlach_Gloves;8ee5bdde-c22f-452f-add9-2d82ec3dc390;Armor;RARITY_UNKNOWN
ARM_Boots_Metal_Karlach;df040e30-b424-4a89-be1b-83ffd57eb5a1;Armor;RARITY_UNKNOWN
ARM_Monk;063ea449-a0ba-4749-b9b5-869b2c0ebf92;Armor;RARITY_UNKNOWN
ARM_Padded_BGWatch;9a487731-93df-45bd-bfcb-9bc82140c719;Armor;RARITY_UNKNOWN
ARM_Breastplate_BGWatch;f94eafb0-4277-45cd-96c8-03d0184eed51;Armor;RARITY_UNKNOWN
ARM_StuddedLeather_CultOfAbsolute;0d6cf147-e47a-481e-9ed7-a2d85e358d2c;Armor;RARITY_UNKNOWN
ARM_Robe_CultOfAbsolute;799fd23a-8e18-4642-8650-521dd7880c2b;Armor;RARITY_UNKNOWN
ARM_Civilian_Body;fefa15ce-2277-42eb-b49a-83e5ac2594c6;Armor;RARITY_UNKNOWN
ARM_Breastplate_Body_Githyanki;80b78428-809f-4978-acea-d54670011fbe;Armor;RARITY_UNKNOWN
ARM_Shield_GuardianOfFaith_Good;efdb7b03-83b0-4284-b1fb-06c5c78424d0;Armor;RARITY_UNKNOWN
ARM_Shield_GuardianOfFaith_Neutral;134a78a5-7a20-415a-9af1-5b141db51d42;Armor;RARITY_UNKNOWN
ARM_Shield_GuardianOfFaith_Evil;65fff410-33fd-49a6-aacd-d24610bc0e7b;Armor;RARITY_UNKNOWN
ARM_Shield_Azer;89792dc1-221b-462e-adcb-026f2cafbb95;Armor;RARITY_UNKNOWN
ARM_Leather_Body_Drow;181383f0-c2db-4a15-9786-7d5a396dbfdd;Armor;RARITY_UNKNOWN
ARM_DeathKnight_Shield;5b8fe99f-56d9-48a8-a9d0-8290ebae6461;Armor;RARITY_UNKNOWN
ARM_Splint_Body_Dwarven;ed0e4aee-affe-4d80-bf09-086d4515fc2f;Armor;Rare
UNI_Leather_Jaheira;f91623dd-7dcd-4d05-b353-6a15f5caa921;Armor;RARITY_UNKNOWN
UNI_Jaheira_Gloves;5d3b434b-4448-47c3-8dc3-92e1ca946e29;Armor;RARITY_UNKNOWN
UNI_Jaheira_Boots;edcc4d57-ba17-4470-ad78-bc2b967b524c;Armor;RARITY_UNKNOWN
ARM_Leather_Body_Minsc;be29b42a-e3ab-4a41-b4c2-7443cf65162f;Armor;RARITY_UNKNOWN
ARM_Gloves_Leather_Minsc;ca7faba9-aafb-4a04-b838-17b5d4eadee6;Armor;RARITY_UNKNOWN
ARM_Cloak_Long_B;8ed92d35-159c-493c-a8da-fba455f181e4;Armor;RARITY_UNKNOWN
ARM_Cloak_Long_C;a5f5a875-932b-44c4-8b45-88d2ed379787;Armor;RARITY_UNKNOWN
ARM_Cloak_Long_C_1;c2f0ea14-9384-4b5e-a0eb-81909ce72d38;Armor;RARITY_UNKNOWN
ARM_Cloak_Long_D;fc49414b-49d6-4f57-ae92-721d9d912d83;Armor;RARITY_UNKNOWN
MAG_Gortash_Cloth;8b868b78-320b-43d0-b5a8-5e52669fc11e;Armor;Rare
MAG_Gortash_Boots;48408219-2ab9-4f08-8cb8-2d955fb3dae8;Armor;Uncommon
MAG_Gortash_Gloves;f7d87a7a-e5aa-4bc9-ba51-4e2df3e0bae0;Armor;VeryRare
ARM_ScaleMail_FlamingFist;0db0d565-db86-4213-befa-096c3bd09330;Armor;RARITY_UNKNOWN
ARM_Leather_FlamingFist;738b0d75-74ce-466b-864d-c5f0f764842b;Armor;RARITY_UNKNOWN
ARM_HalfPlate_FlamingFist;4aa373b2-0cb7-4b69-af38-0d1352236a1f;Armor;RARITY_UNKNOWN
ARM_Robe_FlamingFist;3ae83f97-63f4-4dab-848f-0b8ac5c26649;Armor;RARITY_UNKNOWN
ARM_Shoes_Monk;2c49ed8d-6ca0-45a9-8d2e-a93fe29d3fe2;Armor;RARITY_UNKNOWN
CRA_HermitCrab_Ring;bcd0ad1a-19b3-4068-a3b0-b968c8d50bf7;Armor;Uncommon
ARM_TalismanOfJergal;e89d55a7-9a68-445a-bac9-b4a02654f0c7;Armor;Rare
CHA_OutpostJewelry;8b5fb90f-f957-4a1a-b8eb-2baff0c3b40b;Armor;Uncommon
Quest_DEN_ARM_LuckyBoots;ed82c14d-f047-4c4a-866e-836f33e74e40;Armor;Uncommon
DEN_RaidingParty_GoblinCaptain_Gloves;d22e2679-aff0-4244-9ed2-7aac981b82cf;Armor;Uncommon
DEN_Thiefling_Ring1;1abd032b-c138-45ee-b85e-62b5bbb6ea2d;Armor;RARITY_UNKNOWN
DEN_Thiefling_Ring2;4ca7ff5f-2c7b-407c-b754-b227d6e4fc31;Armor;RARITY_UNKNOWN
DEN_Thiefling_Ring3;1f2df119-5ca2-4860-ba0c-ecbb9c140e37;Armor;RARITY_UNKNOWN
DEN_Thiefling_Ring4;46e1228a-6682-4766-af76-bf5a42fe8611;Armor;RARITY_UNKNOWN
DEN_Thiefling_Ring5;eb4e9410-3d33-4986-a5c2-8642ca5bbfc4;Armor;RARITY_UNKNOWN
DEN_VoloOperation_ErsatzEye;000cfc9f-b973-48e7-a5c8-f2992a47a943;Armor;RARITY_UNKNOWN
DEN_Arabella_Locket;be745c7b-f5a0-48cb-a7bd-3b7713f6e702;Armor;Uncommon
DEN_HarpyMeal_NestRing;eadad0c4-d4a5-45cb-b4c3-e16a9b3ebe0a;Armor;Uncommon
DEN_BearReward_Amulet;c0b04c1c-afb5-4f02-b832-e12043a2d2c4;Armor;Uncommon
DEN_HellridersPride;db4d4560-dc72-4d64-b552-5caf442c0927;Armor;Uncommon
UNI_Druid_Helmet_Circlet;f4bef44e-57f1-47b5-ab2d-2457ff21c707;Armor;Uncommon
FOR_ShadowheartOM_SharCrown;ad3c0c6b-bcc4-488e-a5cf-32b809188633;Armor;RARITY_UNKNOWN
FOR_OwlbearCubs_Armor;9ab8b5fa-ba00-44d4-8c4a-50acd5fa62e3;Armor;Uncommon
FOR_OgresForHire_HeadbandOfIntellect;8f4876f1-44d9-4bb8-802e-907c6b0a0dba;Armor;Uncommon
FOR_DeathOfATrueSoul_TrueSoul_Ring;f09b6c2f-e5f3-43df-82c7-9ed5862a7421;Armor;Uncommon
FOR_SpiderstepBoots;d0666101-d24e-4d2b-bc63-63f67532b38c;Armor;Uncommon
FOR_SpiderQueen_Robe;0db056b3-23d1-4873-883d-482b5d9337b5;Armor;Uncommon
UNI_GOB_SeluneAmulet;e7bf966a-b611-4c36-89fe-0a3b28393d97;Armor;Uncommon
ARM_DrunkGoblinRing;41eed7f8-308a-4ab8-9f47-8ef619d6da57;Armor;Uncommon
GOB_Priest_Shield;3d57c1a7-2dee-4a0f-aa7a-e7b6574b75e3;Armor;Uncommon
GOB_Priest_Amulet;95b04c9c-8b58-44c5-bf1f-7d4d1027d57e;Armor;Uncommon
GOB_DrowCommander_Amulet;338848e7-b2c6-4f97-879b-cb3439b4f959;Armor;Uncommon
GOB_DrowCommander_Leather_Armor;c0c0534c-b7fc-4d0b-a335-b8f4c548852d;Armor;Rare
GOB_DrowCommander_Leather_Gloves;69e57d02-44a2-4e39-8b2a-502413761219;Armor;RARITY_UNKNOWN
GOB_DrowCommander_Leather_Boots;b1bf7df1-94e0-43b1-b083-e55eaafde2ae;Armor;RARITY_UNKNOWN
GOB_Pens_BeastmasterAmulet;01d74aea-9e8a-4d03-9b55-e43458b61163;Armor;Uncommon
UNI_Leather_Halsin;26b77cf7-8722-4e61-a820-555de653e8ab;Armor;RARITY_UNKNOWN
UNI_Halsin_Gloves;eb99ce71-8ef2-4ff6-a94a-a7b9cff3d45b;Armor;RARITY_UNKNOWN
HAG_HagsRing;139a436b-120a-413e-a36e-c0e2c970439c;Armor;Uncommon
HAG_EyeballNecklace;3af0e44d-309a-4a42-818a-288af77a7350;Armor;Uncommon
ARM_HAG_Phylactery;6d02f3e8-9c0e-49ce-993e-035e433d02b2;Armor;Uncommon
ACT1_HAG_HagMask;73690248-deea-4713-84d6-c1c8fb045869;Armor;RARITY_UNKNOWN
HAG_SwampedHero_OldFancyHelmet;910ed403-38b3-4128-b07b-0de5d14da8f8;Armor;RARITY_UNKNOWN
PLA_SmugglerRing;1b47637d-fdea-431f-a828-7ff8d9b4341e;Armor;Uncommon
PLA_ZhentCave_Gloves;69271c04-ab3d-4efc-ab3c-4ca6c5ec7db3;Armor;Uncommon
FOR_NightWalkers;ac9145d1-31d0-4aa3-8755-62cc85dad22b;Armor;VeryRare
UND_Myco_Alchemist_HealerGloves;f3ff7066-f407-41c7-b936-0aff066c08e4;Armor;Uncommon
UND_ShadowOfMenzoberranzan;d46206c9-fb4f-44a4-a4f4-f70f8cd2a64c;Armor;Rare
UNI_UND_RingOfMindShielding;c8f05ff8-58f9-49f9-8ea7-abda1fea27d6;Armor;Rare
UND_MushroomHunger_RingOfExploration;046598e3-8cb4-497c-bfd2-866ff88b50db;Armor;Uncommon
UND_FairyRing_AntiCharmHelmet;a47c13a1-1a8e-4b3b-9cd9-53cf9c7058f0;Armor;Uncommon
UND_SocietyOfBrilliance_MagicMissileNecklace;4a9f0479-954f-486c-9534-d7d72c11f919;Armor;Uncommon
UND_SocietyOfBrilliance_DarkvisionRing;e8b6eb1d-c4f2-4b46-979c-ad3b9469030e;Armor;Uncommon
UND_SocietyOfBrilliance_PullingRing;a6fe2fbc-b0f8-4c35-a3ab-d5deb6aa2978;Armor;Uncommon
UND_Minotaur_BeltAmulet;b96d16dc-da98-4108-9a0e-5e55720dbf5c;Armor;Uncommon
UND_Tower_RingArcana;4b6d7c53-43b5-4c17-8139-732ca0fc2972;Armor;Uncommon
UND_Tower_RingLight;70ad7889-e1e2-4c2f-980f-28eaa02c2022;Armor;Uncommon
UND_Tower_AmuletDetectThoughts;cfbda235-8cb7-4ee7-bd94-b9a2249ed82e;Armor;Rare
UND_Tower_BootsFeatherFall;baae9783-dcd3-4d6b-bba3-86faf2fe4c8e;Armor;Uncommon
UND_DeadInWater_CallarduranTrinket;f2b2327e-0aae-4389-87fb-cc999f7121ed;Armor;Rare
UND_DrowDisguiseCowl;85f6aec3-a6df-458c-8ef4-b3fa58d85a56;Armor;RARITY_UNKNOWN
UND_MyconidAmulet_Good;5556b0c1-5b0a-47f9-8bc6-91c8f293f83e;Armor;Rare
UND_MyconidAmulet_Evil;f6963e1e-b95a-496d-9d57-d4ad79a4394c;Armor;Rare
UND_MonkAmulet_Amulet;086ae8fd-c44e-43a7-b8be-777b551a06d6;Armor;Rare
UND_Justiciar_Mask_Magic;58968403-4dd6-4611-a7a2-a293ae7cf0b0;Armor;Uncommon
UND_Justiciar_Helmet_Magic;27f1c6cd-c716-440d-ba7c-795c431ce5a3;Armor;Uncommon
UND_Justiciar_Chainshirt_Magic;14c4c9a8-9d2b-4b15-a6b6-a24852092c5a;Armor;Uncommon
UND_KC_RingOfAbsolute;c7a58f48-f24f-4139-b0f0-8b12e1bf074e;Armor;Uncommon
UNI_MassHealRing;4aef9bb0-38a8-428e-8b87-6e462d612dd6;Armor;Uncommon
UNI_MartyrAmulet;c1cb7388-bd2f-4cc7-8305-7d7a0651874f;Armor;Uncommon
MAG_LowHP_CounterOnDamage_ChainShirt;81cdbea7-3cd5-44a5-baa7-852c930bdf7b;Armor;Uncommon
MAG_LowHP_TemporaryHP_Shield;3374ad91-ddcf-430a-bddd-f48e8699ade9;Armor;Uncommon
MAG_LowHP_IncreaseSpeed_Boots;e3ab8ed8-de3a-466a-ad85-319bdea94bde;Armor;Uncommon
MAG_LowHP_ResistanceFire_Gloves;9c888908-04d0-4047-bf9d-02d3cecb08d6;Armor;Uncommon
MAG_LowHP_IgnoreAttackOfOpportunity_Amulet;5bf24229-7a46-46d7-94d7-766ea5591ec2;Armor;Uncommon
MAG_LowHP_BonusAction_Helmet;d98595e1-0722-4200-ab73-5e88269519fa;Armor;VeryRare
MAG_LowHP_IncreasedSpellDamage_Amulet;49a3a5ac-4e04-497a-a721-1decf89ea077;Armor;Uncommon
MAG_Fire_IncreasedDamage_Ring;146e88ea-85ca-469b-9ce0-60be52613f2d;Armor;Uncommon
MAG_Fire_ApplyBurningOnFireDamage_Gloves;88225372-376e-42fb-a028-65ac3d0dd864;Armor;Uncommon
MAG_Fire_BonusActionOnFireSpell_Circlet;d5e4dce0-4385-4fae-a601-22a11fe0b2af;Armor;VeryRare
MAG_Healer_DisengageOnHeal_ChainShirt;e6e74ef9-1916-4c6b-a7bb-98fc83e71b62;Armor;Uncommon
MAG_Healer_HealSelf_Helmet;e305c00e-a231-41e4-86de-cbb320bafbc8;Armor;Uncommon
MAG_Healer_HealSelfPoisonWeapon_Amulet;21abc023-343a-4693-b63f-3ba07a231864;Armor;Uncommon
MAG_Healer_TempHPOnHeal_Boots;bc090f4e-ff74-49f6-a3f2-7eb561f57436;Armor;Uncommon
MAG_Shove_ACboost_Ring;c714fc94-eeaf-4622-9375-545261867514;Armor;Uncommon
MAG_Rage_TempHPOnExit_Gloves;b51863cc-f8de-4945-a062-6bda2a35cdbc;Armor;Uncommon
MAG_Mobility_MomentumOnDash_Boots;1a6825cb-95d5-4542-b018-deb48d936b73;Armor;Rare
MAG_Mobility_MomentumOnCombatStart_Helmet;94cc605d-e407-408d-acb6-9e2e31dfb283;Armor;Rare
MAG_Mobility_SprintForMomentum_ChainShirt;88107048-2ec3-4e48-9670-4d4dd2ca0ff9;Armor;Uncommon
MAG_Mobility_LowHP_Momentum_Ring;699135e9-8932-4bde-8a17-8be5e11d873f;Armor;Uncommon
MAG_Mobility_JumpOnDash_Gloves;df7093d7-efdd-4153-bfb6-b2a6350fb3c2;Armor;Uncommon
MAG_Violence_LowHP_Violence_Clothes;5fc2fcce-810d-47d2-824c-f6acf7b81a22;Armor;Uncommon
MAG_Violence_ViolenceOnDamaged_Helmet;b2ac96aa-5f04-49fb-800c-ab51a2bdb3c6;Armor;Rare
MAG_Violence_ViolenceOnDash_Boots;edb7385a-e4d4-4fb7-ad9f-a9910e4b9e97;Armor;Rare
MAG_MeleeDebuff_AttackDebuff1_OnDamage_ScaleMail;5427c806-5565-421f-a00f-a8282a9f504f;Armor;VeryRare
MAG_MeleeDebuff_AttackDebuff1_OnDamage_Shield;96907713-b560-4daf-ab32-3c1aec3f3890;Armor;Rare
MAG_MeleeDebuff_AttackDebuff2_OnDamage_SplintMail;ea3cf349-19ab-4104-9253-8e182bdbf538;Armor;VeryRare
MAG_MeleeDebuff_AttackDebuff1_OnDamage_Helmet;6b1c4d55-e0d1-4b58-a26d-57d807bca488;Armor;VeryRare
MAG_ChargedLightning_ElectricSurface_Boots;fc9104ab-b61c-4481-8402-cecb13baf30f;Armor;Rare
MAG_ChargedLightning_Dash_Boots;66be4e91-933b-44e8-a73c-3b8a9c6b14a8;Armor;Rare
MAG_ChargedLightning_Electrocute_Armor;1fda52bd-6983-49a3-ba52-6756327a5182;Armor;Rare
MAG_ChargedLightning_TempHP_Helmet;3ccc28a3-faa5-4664-a46a-39300b2d3803;Armor;Uncommon
MAG_ChargedLightning_StaticDischarge_Shield;93c2143c-1c9f-493e-9fee-2310c7bee672;Armor;Uncommon
MAG_ChargedLightning_LightningBlast_Amulet;c2bbb262-34ee-4483-a0f8-f72cb7794ff1;Armor;Uncommon
MAG_ChargedLightning_AbilityCheckBoost_Gloves;a0bbe602-ffc1-45f1-9a09-de7d11575465;Armor;Rare
MAG_ChargedLightning_Resistance_Ring;a72120e6-aa1c-4a2b-89ae-a0469fb5b088;Armor;Uncommon
MAG_ChargedLightning_BonusAC_Robe;f28c3264-8cdb-46c1-800f-a47a01e49efc;Armor;Rare
MAG_Bard_RefreshBardicInspirationSlot_Shoes;a7ce200c-ab1a-4d49-bf7d-c6894b1e5b06;Armor;Rare
MAG_Bard_TempHP_Armor;947dbbe3-19e3-4b96-ba5a-14750f0acc29;Armor;Uncommon
MAG_Bard_HealingBardicInspiration_Hat;cfbd013c-f24d-4430-be13-d7bfafd48709;Armor;Uncommon
MAG_Paladin_LayOnHandsSupport_Gloves;110144ac-db1d-4db8-a907-92f642086d0d;Armor;Uncommon
MAG_Paladin_MomentumOnConcentration_Boots;8770f821-38bc-41cc-aae9-02988d46df02;Armor;Uncommon
MAG_Paladin_RestoreChannelDivinity_Armor;c4af39d8-628d-4791-9dc4-4446ee31e160;Armor;Rare
MAG_Paladin_SmiteSpellsSupport_Helmet;0ae1e62c-b36a-4dbc-97fb-e0658b454974;Armor;Uncommon
ARM_Camp_Body_Astarion;b7392453-6569-4c24-9a1b-cbaea7cebac8;Armor;RARITY_UNKNOWN
ARM_Camp_Body_Gale;c56bbf29-2315-415e-a488-fada851828ea;Armor;RARITY_UNKNOWN
ARM_Camp_Body_Halsin;dc74db6c-14b2-44fa-8415-0dd1194e90e2;Armor;RARITY_UNKNOWN
ARM_Camp_Body_Jaheira;0d0d9c0f-e9aa-4ba4-a0a9-1a0b7b7069ca;Armor;RARITY_UNKNOWN
ARM_Camp_Body_Karlach;5c79e518-2c59-41c5-84a7-d43a58e76d09;Armor;RARITY_UNKNOWN
ARM_Camp_Body_Laezel;54de4a07-c57c-421e-912c-7e8bd93ca0c4;Armor;RARITY_UNKNOWN
ARM_Camp_Body_Minsc;42ff9d36-849d-4777-968c-8cf9ca7d8027;Armor;RARITY_UNKNOWN
ARM_Camp_Body_Minthara;29a31736-6f9d-46ef-880d-ac3157187202;Armor;RARITY_UNKNOWN
ARM_Camp_Body_Shadowheart;7062410b-439c-4f2f-bc48-1c16ab1ace20;Armor;RARITY_UNKNOWN
ARM_Camp_Body_Wyll;bd2ac836-5584-41e5-b4ff-01782c0dec6d;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_Astarion;4700fad1-769e-4831-9b3f-4ead08c49cfa;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_Gale;cb28ea7d-2838-43e7-a807-11277c44facb;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_Halsin;42de5102-7a39-44d2-b1d8-645ec4d8b0ce;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_Jaheira;556de2bd-99a6-4d62-b78c-d4681ce5bdfa;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_Karlach;b8f42945-a42e-46cb-a424-3a0a5e97157a;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_Laezel;212bf756-b237-4ede-9c67-e871fd60e788;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_Minsc;836e13ab-78a6-4ca3-ba8e-adc4c25205f1;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_Minthara;f107cc6a-3a6e-4a58-be16-fbe73b3f7ae8;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_Shadowheart;e92e4dad-8e96-4f27-aacb-cc430df0bc75;Armor;RARITY_UNKNOWN
ARM_Camp_Shoes_Wyll;b307af36-a2da-4c01-aac3-a31771edd407;Armor;RARITY_UNKNOWN
